name,country,region,winery,rating,no_ratings,price,year,type
Reserva Special Blend 2016,Argentina,Patagonia,Bodega del Fin del Mundo,4.3,1302,35.89,2016,red
Carmenère Reserva 2017,Chile,Colchagua Valley,Apaltagua,3.6,1303,10.5,2017,red
Rioja La Vendimia 2017,Spain,Rioja,Palacios Remondo,3.7,1305,8.87,2017,red
The Footbolt Shiraz 2016,Australia,McLaren Vale,d'Arenberg,3.6,1307,14.09,2016,red
Bicicleta Cabernet Sauvignon 2017,Chile,Central Valley,Cono Sur,3.5,1308,6.9,2017,red
Rosso di Montalcino 2017,Italy,Rosso di Montalcino,Gianni Brunelli,4.0,131,35.58,2017,red
La Cumbre Syrah 2014,Chile,Aconcagua Valley,Errazuriz,4.3,131,57.42,2014,red
Grand Reserve 2015,South Africa,Stellenbosch,Delheim,4.0,131,25.7,2015,red
Rosso Piceno 2018,Italy,Rosso Piceno,Azienda Santa Barbara - Stefano Antonucci,3.5,131,7.5,2018,red
Saint-Joseph Les Capelets 2015,France,Saint-Joseph,Pierre Amadieu,4.0,131,17.45,2015,red
Brunello Di Montalcino Riserva 2009,Italy,Brunello di Montalcino,Caparzo,4.3,131,48.02,2009,red
Eight Songs Shiraz 2013,Australia,Barossa,Peter Lehmann,3.8,131,35.09,2013,red
Villa Cordevigo Rosso 2012,Italy,Rosso Veronese,Villabella,4.3,131,23.91,2012,red
Les Terroirs Côtes du Roussillon Villages 2015,France,Côtes du Roussillon Villages,Calmel & Joseph,3.7,131,7.75,2015,red
Pian delle Mole Langhe Nebbiolo 2016,Italy,Langhe,Giulia Negri,3.8,131,15.5,2016,red
Blauer Spätburgunder Trocken 2016,Germany,Pfalz,Knipser,3.9,131,11.2,2016,red
Liaison Pinot Noir 2017,Germany,Baden,Enderle & Moll,3.8,131,19.72,2017,red
Teroldego Rotaliano Vigilius 2015,Italy,Teroldego Rotaliano,De Vescovi Ulzbach,4.1,131,24.27,2015,red
Evaluna 2016,Italy,Garda,Sansonina,4.0,131,16.44,2016,red
Clancy's Red Blend 2016,Australia,Barossa,Peter Lehmann,3.5,131,12.12,2016,red
Syrah Pago Garduña 2014,Spain,Castilla y León,Abadia Retuerta,4.2,131,73.11,2014,red
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,France,Saint-Émilion Grand Cru,Château Trotte Vieille,4.1,131,70.19,2011,red
Aquilae Nero d'Avola 2014,Italy,Sicilia,CVA Canicatti,3.6,131,8.6,2014,red
Sorì Tildìn (Barbaresco) Langhe 2014,Italy,Langhe,Gaja,4.6,131,470.0,2014,red
Cervidoni Rosso Piceno 2016,Italy,Rosso Piceno,Tenuta di Tavignano,3.8,131,7.7,2016,red
Château d'Ampuis Côte-Rôtie 2016,France,Côte-Rôtie,E. Guigal,3.9,131,99.0,2016,red
Single Valley Lot Gran Reserva Syrah 2014,Chile,Colchagua Valley,Valdivieso,3.7,131,14.57,2014,red
Saperavi - Cabernet 2015,Georgia,Kakheti,Mukhrani,3.9,131,14.9,2015,red
Châteauneuf-du-Pape 2014,France,Châteauneuf-du-Pape,Château de Beaucastel,4.3,1310,67.26,2014,red
Douro Tinto 2018,Portugal,Douro,Casal Garcia,3.7,1311,4.89,2018,red
Pauillac (Grand Cru Classé) 2012,France,Pauillac,Château Lynch-Bages,4.3,1311,106.25,2012,red
Red Blend N.V.,Chile,Lontue Valley,Caballo Loco,4.4,13136,34.07,N.V.,red
Rara Neagra de Purcari 2018,Moldova,South Eastern,Château Purcari,4.1,1314,10.98,2018,red
Malbec Argentino 2017,Argentina,Mendoza,Catena Zapata,4.6,1314,77.01,2017,red
Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Gruaud Larose,4.3,1317,94.95,2005,red
Ebbio Nebbiolo Langhe 2018,Italy,Langhe,Fontanafredda,3.5,1318,14.21,2018,red
120 Cabernet Sauvignon 2017,Chile,Central Valley,Santa Rita,3.4,1318,7.8,2017,red
Château Trocard Bordeaux Supérieur 2012,France,Bordeaux Supérieur,Jean-Louis Trocard,3.2,132,9.26,2012,red
Saint-Émilion Grand Cru 2010,France,Saint-Émilion Grand Cru,Le Dome,4.6,132,399.95,2010,red
Barolo Riserva Monfortino 2013,Italy,Barolo,Giacomo Conterno,4.8,132,1115.5,2013,red
Tavkveri 2016,Georgia,Kakheti,Mukhrani,4.1,132,16.9,2016,red
The Glass Collection Syrah 2014,South Africa,Stellenbosch,Glenelly,3.5,132,11.95,2014,red
Rouge (Estate Reserve) 2013,South Africa,Stellenbosch,Morgenster Estate,4.1,132,36.5,2013,red
Primocolle Chianti Classico 2016,Italy,Chianti Classico,Villa Cerna,3.7,132,14.73,2016,red
Saint-Émilion Grand Cru 2013,France,Saint-Émilion Grand Cru,Château Grand Barrail Lamarzelle Figeac,3.8,132,29.5,2013,red
Les Crus Terrasses du Larzac 2016,France,Terrasses du Larzac,Calmel & Joseph,3.9,132,12.62,2016,red
Galantas Gran Reserva Cabernet Franc 2016,Chile,Maipo Valley,Haras de Pirque,3.8,132,28.83,2016,red
Cabernet Sauvignon 2017,South Africa,Western Cape,Protea,3.3,132,8.95,2017,red
Preta Cuvée Grande Reserva 2008,Portugal,Alentejano,Fitapreta,4.3,132,35.09,2008,red
Pinot Fin Bourgogne 2014,France,Bourgogne,Domaine Arnoux-Lachaux,3.6,132,39.69,2014,red
Musar Jeune Rouge 2016,Lebanon,Bekaa Valley,Château Musar,3.8,1323,10.84,2016,red
Reserva 2015,Spain,Rioja,Hacienda López de Haro,3.7,1323,9.95,2015,red
Bolgheri Superiore 2014,Italy,Bolgheri Superiore,Grattamacco,4.1,1325,51.36,2014,red
Barolo 2015,Italy,Barolo,Elio Altare,4.2,133,62.57,2015,red
Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Fattoria dei Barbi,4.1,133,32.88,2015,red
Futures Shiraz 2015,Australia,Barossa,Peter Lehmann,3.8,133,15.03,2015,red
'Rosso & Bianco' Shiraz 2016,United States,California,Francis Ford Coppola,3.8,133,13.25,2016,red
Quinta Da Gricha Douro 2009,Portugal,Douro,Churchill's,4.6,133,56.84,2009,red
Barolo Prapò 2010,Italy,Barolo,Ettore Germano,4.2,133,48.4,2010,red
Rosso di Montepulciano Prugnolo 2018,Italy,Rosso di Montepulciano,Boscarelli,3.7,133,12.9,2018,red
Zephyrus Shiraz 2017,Australia,Barossa,Sons of Eden,4.0,133,31.19,2017,red
Teroldego Rotaliano 2016,Italy,Teroldego Rotaliano,De Vescovi Ulzbach,3.9,133,11.45,2016,red
Grand Grenache Gigondas 2012,France,Gigondas,Domaine Santa Duc,4.0,133,45.0,2012,red
12 e Mezzo Negroamaro del Salento 2017,Italy,Salento,Varvaglione,3.8,133,7.31,2017,red
La Bella Addormentata Terre di Chieti Sangiovese 2018,Italy,Terre di Chieti,Gran Sasso,3.6,133,7.32,2018,red
Twin Oaks Cabernet Sauvignon 2018,United States,California,Robert Mondavi,3.2,133,7.69,2018,red
Cuvée du Chaos Fleurie 2018,France,Fleurie,Les Bertrand,4.2,133,22.62,2018,red
Limited Release Cabernet Sauvignon 2014,United States,Napa Valley,Black Stallion,4.0,133,106.89,2014,red
Gries Lagrein Riserva 2017,Italy,Südtirol - Alto Adige,Nals Margreid,4.1,133,19.9,2017,red
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1998,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.1,133,96.85,1998,red
Cortevecchia Riserva Chianti Classico 2015,Italy,Chianti Classico,Principe Corsini,3.9,133,16.99,2015,red
Le Redini 2015,Italy,Toscana,Tenuta Degli Dei,4.0,133,20.09,2015,red
Sangre de Toro Original 2018,Spain,Catalunya,Torres,3.5,1331,6.73,2018,red
Haut-Médoc 2005,France,Haut-Médoc,Château Sociando-Mallet,4.2,1331,59.95,2005,red
The Guv’nor 2019,Spain,Valdepeñas,Félix Solís,4.0,1333,6.2,2019,red
Gran Reserva Rioja (Tempranillo) 2011,Spain,Rioja,Ramón Bilbao,3.9,1334,18.23,2011,red
Pinot Noir 2014,New Zealand,Marlborough,Brancott Estate,3.6,1335,9.99,2014,red
Pauillac (Grand Cru Classé) 2000,France,Pauillac,Château Pichon Baron,4.5,1339,309.9,2000,red
Selected Vines Malbec (Barrancas Vineyards) 2017,Argentina,Mendoza,Pascual Toso,4.0,134,15.16,2017,red
Terralis Shiraz - Malbec 2015,Argentina,Mendoza,Trivento,3.4,134,6.99,2015,red
Testamatta Toscana 2016,Italy,Toscana,Bibi Graetz,4.2,134,105.0,2016,red
Mencia 2014,Spain,Valdeorras,A Portela,3.6,134,11.9,2014,red
Compleo Cuvée Noire 2018,Switzerland,Zürich,Staatskellerei Zürich,3.9,134,17.06,2018,red
Pommard 2015,France,Pommard,Bouchard Père & Fils,4.0,134,48.54,2015,red
Merlot 2017,South Africa,Stellenbosch,Zonnebloem,3.8,134,8.29,2017,red
Bordeaux Supérieur 2017,France,Bordeaux Supérieur,Château Le Gardera,3.8,134,8.78,2017,red
Bandol Rouge 2016,France,Bandol,Gros' Noré,4.1,134,31.9,2016,red
Barolo Carobric 2006,Italy,Barolo,Paolo Scavino,4.3,134,74.69,2006,red
Hommage à Jacques Perrin Châteauneuf-du-Pape 2015,France,Châteauneuf-du-Pape,Château de Beaucastel,4.5,134,341.18,2015,red
Endinger Engelsberg Spätburgunder Trocken 2015,Germany,Baden,Knab,3.7,134,16.95,2015,red
Cabernet Sauvignon Reserva 2017,Chile,Colchagua Valley,Veramonte,3.5,134,8.5,2017,red
Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Saint-Pierre,4.1,134,82.86,2016,red
Shiraz 2018,South Africa,Stellenbosch,Guardian Peak,3.5,134,9.9,2018,red
Poggio alle Mura Brunello di Montalcino 2011,Italy,Brunello di Montalcino,Banfi,4.2,1341,37.73,2011,red
Estate Cabernet Sauvignon 2016,Australia,Clare Valley,Taylors / Wakefield,3.7,1344,9.5,2016,red
Hécula Monastrell 2016,Spain,Yecla,Castaño,3.4,1344,8.78,2016,red
Crozes-Hermitage Rouge 2016,France,Crozes-Hermitage,E. Guigal,3.8,1348,19.9,2016,red
Cannubi Boschis Barolo 2013,Italy,Barolo,Virna,4.2,135,52.29,2013,red
Gigondas 2017,France,Gigondas,Domaine la Bouissiere,4.1,135,22.9,2017,red
Pian delle Vigne Brunello di Montalcino 2015,Italy,Brunello di Montalcino,Antinori,4.1,135,55.0,2015,red
Merindol Syrah 2014,South Africa,Stellenbosch,Simonsig,3.9,135,24.27,2014,red
Caprasia Bobal 2016,Spain,Utiel-Requena,Vegalfaro,3.8,135,11.05,2016,red
The Long Walk Shiraz 2019,South Africa,Western Cape,Footprint,3.4,135,7.25,2019,red
Les Restanques de Pibarnon 2015,France,Bandol,Château de Pibarnon,3.8,135,28.55,2015,red
Madre Toscana 2009,Italy,Toscana,Poggio Antico,4.2,135,38.09,2009,red
Eolithe 2017,France,Saumur,Château de Fosse-Sèche,3.9,135,23.29,2017,red
Tenuta Greppone Mazzi Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Ruffino,4.1,135,46.6,2014,red
Enfant Sauvage 2017,France,Côtes Catalanes,Domaine Les Enfants Sauvages,3.7,135,16.47,2017,red
Pinotage 2013,South Africa,Stellenbosch,Kaapzicht,3.9,135,17.01,2013,red
Gevrey-Chambertin 2017,France,Gevrey-Chambertin,Domaine Trapet,4.1,135,84.0,2017,red
La Villa Real Tempranillo 2015,Spain,La Mancha,Bodega la Remediadora,3.4,135,6.54,2015,red
Bourgogne Pinot Noir 2011,France,Bourgogne,Hudelot-Noëllat,3.5,135,19.45,2011,red
Barolo del Comune di Serralunga d'Alba 2015,Italy,Barolo,Boasso,4.1,135,28.27,2015,red
Holy Moly Shiraz 2015,Germany,Pfalz,Schneider,4.1,135,31.0,2015,red
Haut-Médoc (Grand Cru Classé) 2005,France,Haut-Médoc,Château Cantemerle,3.9,1350,52.95,2005,red
Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Lagrange,4.1,1354,69.95,2005,red
Vitral Reserva Cabernet Sauvignon 2017,Chile,Maipo Valley,Viña Maipo,3.4,1354,7.5,2017,red
Cuvée Racoveanu Reserve 2013,Romania,Mehedinti,Corcova,4.1,136,17.5,2013,red
Reserva Merlot 2018,Chile,Colchagua Valley,de Gras,3.8,136,9.36,2018,red
Haut-Médoc 2016,France,Haut-Médoc,Château Belle-Vue,3.8,136,18.95,2016,red
Tupungato Passo Doble Malbec - Corvina 2018,Argentina,Tupungato,Masi,3.5,136,7.95,2018,red
Campogiovanni Brunello di Montalcino Riserva Il Quercione 2010,Italy,Brunello di Montalcino,San Felice,4.4,136,105.73,2010,red
Mavrotragano 2016,Greece,Santorini,Domaine Sigalas,4.2,136,36.95,2016,red
Barbaresco 2014,Italy,Barbaresco,Giacosa Fratelli,3.2,136,12.7,2014,red
Moulin à Vent 2016,France,Moulin-à-Vent,Terres Dorées,3.8,136,17.9,2016,red
Don Tommaso Chianti Classico 2015,Italy,Chianti Classico,Principe Corsini,3.9,136,18.49,2015,red
Vecchie Vigne Brunello di Montalcino 2013,Italy,Brunello di Montalcino,Siro Pacenti,4.0,136,75.0,2013,red
Traildust 2017,South Africa,Coastal Region,Beyerskloof,4.0,136,14.95,2017,red
Cabernet Sauvignon 2018,South Africa,Western Cape,Leopard’s Leap,3.4,136,7.45,2018,red
Barbaresco Basarin Riserva 2015,Italy,Barbaresco,Negro Angelo,3.8,136,29.5,2015,red
Cellar Selection Pinotage 2018,South Africa,Coastal Region,Kleine Zalze,3.6,136,9.5,2018,red
Le Crosare Valpolicella Ripasso Classico Superiore 2017,Italy,Valpolicella Ripasso Classico,Lenotti,3.9,136,10.67,2017,red
Iirrésistible Côtes de Provence 2016,France,Côtes de Provence,Domaine de la Croix,3.7,136,13.5,2016,red
La Chasselière Crozes-Hermitage 2015,France,Crozes-Hermitage,Domaine Michelas St Jemms,3.8,136,17.9,2015,red
Optima 2014,South Africa,Franschhoek,Anthonij Rupert,4.2,1361,22.99,2014,red
Valpolicella 2018,Italy,Valpolicella,Tommasi,3.5,1361,9.5,2018,red
Conde de Valdemar Reserva 2011,Spain,Rioja,Bodegas Valdemar,3.7,1364,10.89,2011,red
Laforet Bourgogne Pinot Noir 2015,France,Bourgogne,Joseph Drouhin,3.6,1365,15.0,2015,red
Brunello di Montalcino 2014,Italy,Brunello di Montalcino,Caparzo,4.1,1367,23.49,2014,red
Viña Alberdi Reserva 2014,Spain,Rioja,La Rioja Alta,4.1,1368,14.99,2014,red
Rioja 150 Aniversario 2010,Spain,Rioja,Marqués de Riscal,4.1,1369,59.99,2010,red
Cembali Nero d'Avola 2010,Italy,Terre Siciliane,Baglio di Pianetto,4.0,137,24.86,2010,red
Noà (Tenuta Presti e Pregni) 2016,Italy,Sicilia,Cusumano,3.9,137,25.95,2016,red
Pessac-Léognan 2017,France,Pessac-Léognan,Château Haut-Bailly,4.0,137,131.6,2017,red
Russiz Superiore Cabernet Franc Collio 2016,Italy,Collio,Marco Felluga,3.9,137,23.99,2016,red
Tempranillo 2015,Spain,Castilla,Maximo,3.4,137,4.16,2015,red
Haus & Hof Merlot 2018,Austria,Burgenland,Hannes Reeh,3.6,137,8.52,2018,red
Regaleali Nero d'Avola 2016,Italy,Terre Siciliane,Tasca d'Almerita,3.5,137,7.52,2016,red
Montornello Chianti Classico Riserva 2014,Italy,Chianti Classico,Bibbiano,3.8,137,18.97,2014,red
Barbera d'Alba 2017,Italy,Barbera d'Alba,Enzo Boglietti,3.9,137,17.29,2017,red
Saint-Estèphe 2015,France,Saint-Estèphe,Château Le Crock,4.0,137,32.65,2015,red
Fronsac 2016,France,Fronsac,Château Hauchat,3.7,137,10.66,2016,red
Max Reserva Merlot 2017,Chile,Aconcagua Valley,Errazuriz,3.7,137,14.9,2017,red
El Recio 2018,Spain,Toro,Matsu,4.1,137,12.2,2018,red
Alta Mora Etna Rosso 2017,Italy,Etna,Cusumano,3.7,137,12.95,2017,red
Musigny Grand Cru (Cuveé Vieilles Vignes) 1990,France,Musigny Grand Cru,Domaine Comte Georges de Vogüé,4.4,137,995.0,1990,red
Fronsac 2012,France,Fronsac,Château Moulin Haut-Laroque,3.8,137,19.45,2012,red
Classic Blaufränkisch 2017,Austria,Mittelburgenland,Hans Igler,3.7,137,8.8,2017,red
El Niño de Campillo Rioja 2018,Spain,Rioja,Campillo,3.6,137,9.99,2018,red
Pietra (Primitivo - Susumaniello) 2016,Italy,Salento,Menhir,4.1,137,12.9,2016,red
Gran Reserva 2012,Spain,Ribera del Duero,Protos,4.1,1371,43.8,2012,red
Grand Cru Sagrada Familia 2015,Chile,Lontue Valley,Caballo Loco,4.4,1372,27.2,2015,red
Cordillera Reserva Especial Carmenère 2017,Chile,Curico Valley,Miguel Torres,3.7,1375,15.13,2017,red
Gran Reserva Cabernet Sauvignon (Selección del Directorio) 2013,Chile,Colchagua Valley,Santa Helena,3.5,1377,9.49,2013,red
Montepulciano d'Abruzzo Marina Cvetic 2016,Italy,Montepulciano d'Abruzzo,Masciarelli,4.1,1379,20.4,2016,red
Single Vineyard Cabernet Franc 2015,Chile,Colchagua Valley,Valdivieso,3.9,138,16.38,2015,red
Nerello Mascalese 2013,Italy,Terre Siciliane,Di Giovanna,3.6,138,10.5,2013,red
Alicante - Mourvèdre 2013,Chile,Maule Valley,Erasmo,3.5,138,18.0,2013,red
Rosso di Montalcino 2017,Italy,Rosso di Montalcino,Collosorbo,4.0,138,17.89,2017,red
Roda I Reserva Rioja 2015,Spain,Rioja,Bodegas Roda,4.4,138,46.5,2015,red
Serpaiolo Rosso Toscana 2017,Italy,Maremma Toscana,Serpaia di Endrizzi,3.9,138,9.5,2017,red
The Villain Cabernet Sauvignon 2015,Australia,McLaren Vale,Hugh Hamilton,3.8,138,17.35,2015,red
Villa Mura Merlot Veneto 2016,Italy,Veneto,Sartori,3.4,138,4.57,2016,red
Red Blend 2015,South Africa,Swartland,Badenhorst,3.8,138,24.9,2015,red
Mason Pinot Nero 2017,Italy,Südtirol - Alto Adige,Manincor,4.1,138,27.2,2017,red
Les Rabassières Côtes-du-Rhône Rouge 2017,France,Côtes-du-Rhône,Maison Bouachon,3.7,138,8.29,2017,red
Gran Reserva Cabernet Sauvignon 2017,Chile,Colchagua Valley,TerraNoble,4.0,138,13.9,2017,red
Riserva Salice Salentino 2012,Italy,Salice Salentino,Paololeo,4.2,138,11.95,2012,red
Gaudenz Trocken 2016,Germany,Pfalz,Knipser,3.8,138,9.8,2016,red
Zane Valpolicella Ripasso Classico Superiore 2016,Italy,Valpolicella Ripasso Classico,Boscaini Carlo,4.2,138,18.95,2016,red
Pinotage 2019,South Africa,Western Cape,Golden Kaan,3.7,138,5.79,2019,red
Melck's Blended Red 2015,South Africa,Stellenbosch,Muratie,3.7,138,9.05,2015,red
Fronsac 2010,France,Fronsac,Château du Carillon,3.6,138,9.9,2010,red
Le Naturel Red 2019,Spain,Navarra,Aroa,3.6,138,12.95,2019,red
Tinto 2009,Portugal,Bairrada,Vadio,3.8,138,25.9,2009,red
Pessac-Léognan (Grand Cru Classé de Graves) 2016,France,Pessac-Léognan,Château de Fieuzal,4.0,138,51.66,2016,red
Private Bin Merlot - Cabernet Sauvignon 2018,New Zealand,Hawke's Bay,Villa Maria,3.6,138,11.95,2018,red
Ultra Cabernet Sauvignon 2016,Argentina,Mendoza,Kaiken,3.8,1381,16.09,2016,red
Meandro Douro Tinto 2017,Portugal,Douro,Quinta do Vale Meão,4.0,1381,15.5,2017,red
Diamond Collection Merlot (Blue Label) 2016,United States,Napa Valley,Francis Ford Coppola,3.8,1381,26.31,2016,red
La Groletta Amarone della Valpolicella 2016,Italy,Amarone della Valpolicella,Corte Giara,4.1,1382,33.76,2016,red
Gattinara 2016,Italy,Gattinara,Travaglini,4.0,1387,29.24,2016,red
Pipoli Aglianico del Vulture 2018,Italy,Aglianico del Vulture,Vigneti del Vulture,3.8,139,5.9,2018,red
Pinot Noir Pequeñas Producciones 2017,Chile,Casablanca Valley,Casas del Bosque,3.9,139,28.95,2017,red
Bons Ventos Rouge 2018,Portugal,Lisboa,Casa Santos Lima,3.6,139,5.75,2018,red
Bordeaux 2012,France,Bordeaux,Domaine de Valmengaux,4.1,139,34.71,2012,red
Just Fucking Good Wine Organic Tinto 2018,Spain,Valencia,Neleman,3.7,139,14.44,2018,red
Altitud Merlot 2015,Argentina,Tupungato,Andeluna,3.7,139,16.17,2015,red
Doña Margarita Vineyard Mas Cavalls Pinot Noir 2016,United States,Sonoma Coast,Marimar Estate,4.2,139,56.4,2016,red
Black Label Syrah - Monastrell 2017,Spain,Almansa,Bodegas Piqueras,3.5,139,6.72,2017,red
Merlot (Jan Fiskaal) 2016,South Africa,Coastal Region,MAN,3.5,139,7.19,2016,red
Château Brassac Bordeaux Supérieur 2015,France,Bordeaux Supérieur,Kressmann,3.3,139,9.26,2015,red
Autour de Jonquières Terrasses du Larzac 2015,France,Terrasses du Larzac,Mas Jullien,4.0,139,31.39,2015,red
La Rosine Syrah 2017,France,Collines Rhodaniennes,Michel & Stéphane Ogier,4.0,139,19.9,2017,red
Saint-Joseph Lieu-Dit 2016,France,Saint-Joseph,E. Guigal,4.4,139,46.64,2016,red
Kurni Marche 2017,Italy,Marche,Oasi degli Angeli,4.6,139,106.6,2017,red
Mi Pueblo Cabernet Sauvignon 2019,Chile,Central Valley,Viña Maipo,3.3,139,6.5,2019,red
Jois Blaufrankisch 2016,Austria,Burgenland,Scheiblhofer,3.8,139,26.22,2016,red
San Nicolao Barbera d'Asti 2018,Italy,Barbera d'Asti,Vite Colte,3.2,139,6.1,2018,red
Haut-Médoc 2014,France,Haut-Médoc,Château Fontesteau,3.7,139,18.86,2014,red
Pomerol 2012,France,Pomerol,Château Latour à Pomerol,4.3,139,101.74,2012,red
Mercurey 1er Cru Clos du Roy 2017,France,Mercurey,Faiveley,4.0,139,33.9,2017,red
Vinha Grande Douro 2017,Portugal,Douro,Casa Ferreirinha,4.0,1392,12.63,2017,red
Sapaio Bolgheri Volpolo 2015,Italy,Bolgheri,Podere Sapaio,3.9,1393,23.37,2015,red
Saint-Julien 2008,France,Saint-Julien,Château Gloria,3.8,1395,54.95,2008,red
Romántica Crianza 2017,Spain,Ribera del Duero,Bodega de Bardos,3.9,140,10.89,2017,red
Cabernet Sauvignon 2019,Argentina,Tupungato,Domaine Bousquet,3.7,140,7.27,2019,red
Lapa Cabernet Sauvignon 2012,South Africa,Stellenbosch,Guardian Peak,3.9,140,29.0,2012,red
Santa Cecilia Nero d'Avola 2016,Italy,Terre Siciliane,Planeta,4.0,140,21.0,2016,red
Rully Red 2017,France,Rully,Joseph Drouhin,3.7,140,22.78,2017,red
Merlot 2016,United States,California,Spellbound,3.9,140,14.49,2016,red
Éo Noir 2014,Switzerland,Zürich,Staatskellerei Zürich,3.9,140,70.19,2014,red
Galpin Peak Pinot Noir 2018,South Africa,Hemel-en-Aarde Valley,Bouchard Finlayson,4.1,140,34.95,2018,red
Shavkapito 2017,Georgia,Kakheti,Mukhrani,4.4,140,16.9,2017,red
Hill of Grace 2008,Australia,Eden Valley,Henschke,4.5,140,650.0,2008,red
Fleurie Hospice de Belleville 2015,France,Fleurie,Joseph Drouhin,3.6,140,14.53,2015,red
Cabernet Sauvignon 2016,United States,California,Gnarly Head,3.6,1400,12.1,2016,red
Morgon 2018,France,Morgon,Domaine Mathieu & Camille Lapierre,4.1,1401,21.9,2018,red
Joven Roble Tinto 2018,Spain,Ribera del Duero,Pago de Los Capellanes,4.1,1404,14.9,2018,red
Haut-Médoc (Grand Cru Classé) 2011,France,Haut-Médoc,Château La Tour Carnet,3.9,1407,44.96,2011,red
Margaux (Grand Cru Classé) 2004,France,Margaux,Château Giscours,4.2,1409,70.19,2004,red
Saint-Julien (Grand Cru Classé) 2006,France,Saint-Julien,Château Léoville Barton,4.2,1409,89.0,2006,red
Spätburgunder 2015,Germany,Pfalz,A. Christmann,3.7,141,16.95,2015,red
Alto 2013,Argentina,Mendoza,Alta Vista,4.3,141,54.0,2013,red
Nuits-Saint-Georges 2014,France,Nuits-Saint-Georges,Bouchard Père & Fils,3.8,141,41.72,2014,red
Cocciapazza Montepulciano d'Abruzzo 2016,Italy,Montepulciano d'Abruzzo,Torre dei Beati,4.1,141,29.35,2016,red
Alentejano Reserva Tinto 2016,Portugal,Alentejano,Terra d'Alter,4.1,141,8.45,2016,red
Bricco della Bigotta Barbera d'Asti 2015,Italy,Barbera d'Asti,Braida,4.2,141,49.9,2015,red
Sassella Valtellina Superiore 2009,Italy,Valtellina Superiore,Aldo Rainoldi,3.5,141,12.51,2009,red
Reserva 2014,Spain,Rioja,Rioja Vega,3.7,141,11.45,2014,red
Pomerol 2014,France,Pomerol,Château Bourgneuf (Vieux Château Bourgneuf),3.8,141,42.89,2014,red
Les P’tits Galets Rouge 2015,France,Gard,Rocca Maura,3.4,141,4.83,2015,red
Barolo 2010,Italy,Barolo,Aurelio Settimo,3.9,141,39.19,2010,red
Barolo Bricco Rocche 2013,Italy,Barolo,Ceretto,4.0,141,193.03,2013,red
Saint-Julien (Grand Cru Classé) 2009,France,Saint-Julien,Château Branaire-Ducru,4.2,1410,86.18,2009,red
Prado Enea Gran Reserva 2011,Spain,Rioja,Muga,4.3,1411,53.51,2011,red
CrossBarn Cabernet Sauvignon 2014,United States,Napa Valley,Paul Hobbs,4.2,1413,75.69,2014,red
Appassite Negroamaro - Primitivo 2018,Italy,Puglia,Luna Argenta,4.2,1413,9.66,2018,red
Chianti Classico 2016,Italy,Chianti Classico,Fontodi,3.9,1414,21.24,2016,red
60 Sessantanni Old Vines Primitivo di Manduria 2015,Italy,Primitivo di Manduria,San Marzano,4.5,14148,30.95,2015,red
