name,country,region,winery,rating,no_ratings,price,year,type
Langenlois Blanc de Blancs Brut Nature 2013,Austria,Niedersterreich,Loimer,4.0,122,34.9,2013,sparkling
Brut Vintage Champagne (Cuve Royale) 2004,France,Champagne,Joseph Perrier,3.9,122,60.08,2004,sparkling
I Filari Franciacorta Brut N.V.,Italy,Franciacorta,Fratelli Muratori,3.5,124,17.32,N.V.,sparkling
Cuve Brut Ros N.V.,Italy,Veneto,Casa Gheller,3.7,124,7.9,N.V.,sparkling
Riesling Extra Brut N.V.,Germany,Rheingau,Barth,3.9,124,14.54,N.V.,sparkling
Cuve Elisabeth Salmon Brut Ros Champagne 2007,France,Champagne,Billecart-Salmon,4.5,125,184.24,2007,sparkling
Cava Enguera in a Bubble Brut Nature Organic N.V.,Spain,Cava,Bodegas Enguera,3.6,126,10.95,N.V.,sparkling
Rosato Frizzante N.V.,Italy,Veneto,Pizzolato,3.5,126,10.25,N.V.,sparkling
Cava Brut Nature Reserva N.V.,Spain,Cava,Mas Maci,3.6,126,8.95,N.V.,sparkling
Valdobbiadene Prosecco Superiore Extra Dry N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Riva dei Frati,3.8,126,12.34,N.V.,sparkling
Franciacorta Brut Ros 2015,Italy,Franciacorta,Ferghettina,3.9,127,40.1,2015,sparkling
Comtesse Marie de France Brut Millsime Champagne Grand Cru 'Bouzy' 2006,France,Champagne Grand Cru 'Bouzy',Paul Bara,4.4,127,77.93,2006,sparkling
Prosecco Millesimato 2017,Italy,Prosecco,Biscardo,3.9,127,19.95,2017,sparkling
N.P.U Brut Champagne (Nec Plus Ultra) 2003,France,Champagne,Bruno Paillard,4.5,128,145.73,2003,sparkling
Secco N.V.,Italy,Lambrusco Grasparossa di Castelvetro,Corte Manzini,3.5,129,9.5,N.V.,sparkling
Cuve de Purcari Brut N.V.,Moldova,South Eastern,Chteau Purcari,4.2,130,19.9,N.V.,sparkling
La Vi Prosecco N.V.,Italy,Prosecco,Canevel,3.6,130,13.29,N.V.,sparkling
Brut Champagne 2010,France,Champagne,Dom Prignon,4.6,131,167.48,2010,sparkling
Cuve Prive Crmant de Loire Brut N.V.,France,Crmant de Loire,Ackerman,3.9,131,11.4,N.V.,sparkling
Brut Tradition Champagne N.V.,France,Champagne,Marcel Vzien,3.6,133,25.17,N.V.,sparkling
Le Piere Garda Brut N.V.,Italy,Garda,Riondo,3.9,133,5.99,N.V.,sparkling
Thodorine Ros Brut Champagne N.V.,France,Champagne,Michel Loriot,4.0,133,29.19,N.V.,sparkling
L'Illustre Champagne N.V.,France,Champagne,Marcel Vzien,4.1,133,27.9,N.V.,sparkling
Cecilia B. Vino Spumante Bianco N.V.,Italy,Veneto,Cecilia Beretta,3.8,133,9.99,N.V.,sparkling
Asolo Prosecco Superiore Extra Dry N.V.,Italy,Prosecco,Montelliana,3.7,134,13.95,N.V.,sparkling
Ros Brut N.V.,Italy,Veneto,Donelli,3.7,134,8.5,N.V.,sparkling
Cuve Vaux Brut 2015,Germany,Rheingau,Schloss Vaux,3.8,135,11.62,2015,sparkling
Cuvage de Cuvage N.V.,Italy,Piemonte,Cuvage,3.8,135,14.94,N.V.,sparkling
Petit Albet Clssic Peneds Brut 2017,Spain,Peneds,Albet i Noya,3.7,135,11.95,2017,sparkling
Instant Gourmand Brut Champagne N.V.,France,Champagne,Tribaut Schloesser,3.7,135,28.95,N.V.,sparkling
Blanc de Noir 2018,Germany,Pfalz,Dr. Von Bassermann-Jordan,3.9,135,12.69,2018,sparkling
Grande Sendre Champagne Brut 2009,France,Champagne,Drappier,4.3,136,61.55,2009,sparkling
Il Mattaglio Blanc de Blancs N.V.,Italy,Emilia-Romagna,Cantina della Volta,3.9,136,29.89,N.V.,sparkling
Cuve  (Alpha) Champagne 2006,France,Champagne,Jacquart,4.3,137,126.32,2006,sparkling
Prosecco Millesimato Dry 2018,Italy,Prosecco,Corte Giara,3.6,137,11.6,2018,sparkling
Leonia Brut Millesimato Pomino 2014,Italy,Pomino,Castello Pomino,3.8,137,31.38,2014,sparkling
Prosecco Extra Dry N.V.,Italy,Prosecco,Serenissima,3.7,137,7.45,N.V.,sparkling
Belle Epoque Ros Brut Champagne 2002,France,Champagne,Perrier-Jout,4.6,138,259.95,2002,sparkling
Prosecco Extra Dry N.V.,Italy,Prosecco,Corte delle Rose,3.6,140,9.49,N.V.,sparkling
Cuve dei Frati Brut 2019,Italy,Lombardia,C dei Frati,3.9,141,18.9,2019,sparkling
Castell-Castell Fraenzi N.V.,Germany,Franken,Castell,3.8,141,7.55,N.V.,sparkling
Noir Extra Brut Champagne N.V.,France,Champagne,Alexandre Bonnet,4.0,141,42.49,N.V.,sparkling
Excellor Brut Ros N.V.,Italy,Trentino-Alto Adige,Arunda,3.7,141,24.5,N.V.,sparkling
Brut Ros N.V.,Italy,Veneto,Canella,3.6,142,12.19,N.V.,sparkling
Riesling Brut N.V.,Germany,Pfalz,Dr. Von Bassermann-Jordan,3.9,143,13.95,N.V.,sparkling
Frulein Hu Perlwein Weiss N.V.,Germany,Rheinhessen,K.Wechsler,3.6,143,8.6,N.V.,sparkling
Perl Nero Riserva 2010,Italy,Trento,Ferrari,4.1,143,69.95,2010,sparkling
Crmant de Bourgogne Brut N.V.,France,Crmant de Bourgogne,Cave de Lugny,3.8,144,11.39,N.V.,sparkling
Assemblage Brut Champagne 2009,France,Champagne,Bruno Paillard,4.4,144,75.0,2009,sparkling
Blanc de Blancs Brut Champagne N.V.,France,Champagne,Robert Barbichon,3.9,144,41.25,N.V.,sparkling
Essentiel Blanc de Blancs Extra Brut Champagne N.V.,France,Champagne,Piper-Heidsieck,4.0,144,59.66,N.V.,sparkling
Millsim de Collection Vieilles Vignes de Chardonnay Brut Champagne N.V.,France,Champagne,Pierre Gimonnet & Fils,4.3,145,140.0,N.V.,sparkling
Ros Prestige Brut N.V.,Germany,Rheinhessen,Raumland,4.1,145,21.85,N.V.,sparkling
Vrtice Millesim 2010,Portugal,Douro,Caves Transmontanas,4.0,145,19.5,2010,sparkling
Frizzante Ros Special Cuve N.V.,Italy,Veneto,La Jara,3.6,145,5.4,N.V.,sparkling
Bianco Special Cuve Brut N.V.,Italy,Veneto,La Jara,3.5,145,9.2,N.V.,sparkling
Clos Saint-Hilaire Brut Champagne 1999,France,Champagne,Billecart-Salmon,4.5,146,336.31,1999,sparkling
Blanc de Blancs Brut N.V.,Italy,Piemonte,Cuvage,3.7,147,13.37,N.V.,sparkling
Brut Ros N.V.,Italy,Puglia,Cantina Rosa del Golfo,3.8,147,23.54,N.V.,sparkling
Sparkling Shiraz N.V.,Australia,Pyrenees,Blue Pyrenees Estate,3.5,148,26.41,N.V.,sparkling
Live Brune S Prosecco Treviso Extra Dry N.V.,Italy,Prosecco di Treviso,Maschio,3.7,148,8.63,N.V.,sparkling
Le Biographe Champagne N.V.,France,Champagne,Lacroix Triaulaire,3.9,150,29.9,N.V.,sparkling
Brut Ros N.V.,Luxembourg,Luxembourg,Domaine Alice Hartmann,4.2,151,33.0,N.V.,sparkling
Sptburgunder Brut Ros 2016,Germany,Pfalz,Reichsrat von Buhl,3.9,151,18.9,2016,sparkling
Cuve de Purcari Ros Brut N.V.,Moldova,South Eastern,Chteau Purcari,4.2,152,19.9,N.V.,sparkling
Cuve Extra Dry N.V.,Italy,Veneto,Le Contesse,3.6,152,7.95,N.V.,sparkling
Demi-Sec Mosaque Champagne N.V.,France,Champagne,Jacquart,3.9,152,27.36,N.V.,sparkling
Cuve de Purcari Extra Brut N.V.,Moldova,South Eastern,Chteau Purcari,4.2,153,19.9,N.V.,sparkling
Kaapse Vonkel Brut 2017,South Africa,Western Cape,Simonsig,3.6,154,12.5,2017,sparkling
Moncucco Moscato d'Asti 2018,Italy,Moscato d'Asti,Fontanafredda,4.3,154,14.6,2018,sparkling
Sekt Brut N.V.,Germany,Baden,Geldermann,3.5,155,13.74,N.V.,sparkling
Phineas N.V.,Italy,Trentino-Alto Adige,Arunda,4.2,155,65.0,N.V.,sparkling
Cuve Marie Ambal Crmant de Bourgogne N.V.,France,Crmant de Bourgogne,Veuve Ambal,3.8,156,23.95,N.V.,sparkling
Cuve No. 737 Dgorgement Tardif Extra Brut Champagne N.V.,France,Champagne,Jacquesson,4.3,156,89.95,N.V.,sparkling
Prestige Collection Ros Extra Dry N.V.,Italy,Trentino,Mionetto,3.7,157,10.89,N.V.,sparkling
Prosecco Conegliano Valdobbiadene Superiore Brut 2017,Italy,Conegliano-Valdobbiadene Prosecco,Cecilia Beretta,3.9,158,13.57,2017,sparkling
Brut Ros N.V.,South Africa,Franschhoek,Colmant,3.8,158,23.5,N.V.,sparkling
Tresor Brut 2016,France,Saumur,Bouvet-Ladubay,3.6,158,15.4,2016,sparkling
Cur des Bar Champagne Blanc de Noirs Brut N.V.,France,Champagne,Veuve A. Devaux,3.9,159,36.9,N.V.,sparkling
l'Incandescent Ros de Saigne Champagne Grand Cru 'Verzy' N.V.,France,Champagne Grand Cru 'Verzy',Mouzon Leroux,4.1,159,48.0,N.V.,sparkling
Alta Langa Contessa Rosa Ros 2012,Italy,Alta Langa,Fontanafredda,3.8,159,29.05,2012,sparkling
Rseo Spumante Ros Brut N.V.,Italy,Prosecco,Le Manzane,3.8,160,6.9,N.V.,sparkling
Les Nogers Blanc de Blancs Extra Brut Champagne Premier Cru 2012,France,Champagne Premier Cru,Dhondt-Grellet,4.3,160,79.0,2012,sparkling
Prosecco Brut N.V.,Italy,Prosecco,Canevel,3.6,160,13.99,N.V.,sparkling
Prosecco di Treviso Extra Dry N.V.,Italy,Prosecco di Treviso,Ca' di Rajo,3.5,161,13.9,N.V.,sparkling
Dibon Brut Ros Cava N.V.,Spain,Cava,Pinord,4.0,161,6.99,N.V.,sparkling
Sior Gildo Moscato Dolce N.V.,Italy,Veneto,V8+,3.9,162,10.83,N.V.,sparkling
Cava Nu Allong Brut N.V.,Spain,Cava,Masia Puigmolto,3.5,162,9.62,N.V.,sparkling
'61 Franciacorta Nature 2012,Italy,Franciacorta,Berlucchi,4.0,163,29.9,2012,sparkling
Bruto N.V.,Portugal,Bucelas,Paulo Laureano,3.8,164,24.0,N.V.,sparkling
Extra Brut Champagne N.V.,France,Champagne,Barons de Rothschild (Lafite),4.0,165,49.84,N.V.,sparkling
Prosecco Superiore di Conegliano Valdobbiadene Millesimato Brut 2018,Italy,Conegliano-Valdobbiadene Prosecco,Canella,3.9,165,13.97,2018,sparkling
Crmant d'Alsace Ros N.V.,France,Crmant d'Alsace,Ren Mur,3.9,165,19.5,N.V.,sparkling
Vintage Brut Champagne 2012,France,Champagne,Piper-Heidsieck,4.2,166,53.3,2012,sparkling
Cava Stars Brut Nature 2016,Spain,Cava,Castillo Perelada,3.7,166,12.59,2016,sparkling
Jaume Codornu Gran Reserva Cava 2013,Spain,Cava,Codornu,4.1,166,44.99,2013,sparkling
Lugana Brut N.V.,Italy,Lugana,Pasini San Giovanni,3.5,169,19.03,N.V.,sparkling
Bolla Ciao Alta Langa Brut 2013,Italy,Alta Langa,Fontanafredda,3.7,169,21.53,2013,sparkling
Special Club Grands Terroirs de Chardonnay Champagne 2010,France,Champagne,Pierre Gimonnet & Fils,4.2,171,52.0,2010,sparkling
Blanc de Meuniers Zro Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Leclerc Briant,4.2,172,146.65,N.V.,sparkling
Grand Cordon Ros Brut Champagne N.V.,France,Champagne,G.H. Mumm,3.8,175,42.0,N.V.,sparkling
Sior Lele Ros Brut N.V.,Italy,Veneto,V8+,3.5,177,10.83,N.V.,sparkling
D'O Rosa Ros Spumante Extra Dry N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Fattoria Conca d'Oro,3.8,178,11.95,N.V.,sparkling
Canterino Secco N.V.,Italy,Rubicone,Riunite,3.3,178,3.99,N.V.,sparkling
Kaapse Vonkel Brut Ros 2018,South Africa,Stellenbosch,Simonsig,3.7,178,12.57,2018,sparkling
Rare Brut Champagne (Millesim) 2006,France,Champagne,Piper-Heidsieck,4.4,178,144.05,2006,sparkling
Moncucco Moscato d'Asti 2016,Italy,Moscato d'Asti,Fontanafredda,4.1,179,17.09,2016,sparkling
N.P.U Brut Champagne (Nec Plus Ultra) 2002,France,Champagne,Bruno Paillard,4.6,181,174.97,2002,sparkling
Chardonnay Brut N.V.,Luxembourg,Moselle,Bernard-Massard,3.6,182,16.21,N.V.,sparkling
James Bond 007 Brut Champagne 2011,France,Champagne,Bollinger,4.5,182,167.66,2011,sparkling
Crmant d'Alsace Cuve Prestige Brut N.V.,France,Crmant d'Alsace,Kuehn,3.6,182,13.95,N.V.,sparkling
Blanc de Blancs Brut Champagne Grand Cru 2006,France,Champagne Grand Cru,Bonnaire,4.0,183,42.79,2006,sparkling
Riesling Brut N.V.,Germany,Mosel,Peter Lauer,4.2,183,19.9,N.V.,sparkling
Vieilles Vignes Brut Champagne Grand Cru 'A' N.V.,France,Champagne Grand Cru 'A',Andr Roger,4.0,183,44.77,N.V.,sparkling
Prosecco Extra Dry N.V.,Italy,Prosecco,La Jara,3.7,183,12.3,N.V.,sparkling
Sparkling Cuve N.V.,Australia,Riverina,Richland,3.3,184,11.9,N.V.,sparkling
Col Dor 1404 Prosecco N.V.,Italy,Prosecco di Treviso,Casa Defr,3.9,185,6.9,N.V.,sparkling
Brut Reserve 2014,United Kingdom,Kent,Gusbourne,4.1,185,53.51,2014,sparkling
Vittorio Moretti 2006,Italy,Franciacorta,Bellavista,4.3,186,114.17,2006,sparkling
Vittorio Moretti 2011,Italy,Franciacorta,Bellavista,4.3,187,89.0,2011,sparkling
Cuve Brut N.V.,Italy,Veneto,Casa Gheller,3.5,187,7.9,N.V.,sparkling
Edea Blanc de Blancs Brut N.V.,Italy,Franciacorta,Mirabella,3.6,188,19.9,N.V.,sparkling
Pinot Noir Brut Rouge De Noirs N.V.,United States,Los Carneros,Schug,3.9,189,43.84,N.V.,sparkling
Esprit Champagne Grand Cru N.V.,France,Champagne Grand Cru,Baron-Fuent,3.9,190,37.99,N.V.,sparkling
Cava Tresor Reserva Brut 2014,Spain,Cava,Pere Ventura,3.5,190,12.95,2014,sparkling
D Brut Ros Champagne N.V.,France,Champagne,Veuve A. Devaux,3.8,190,46.9,N.V.,sparkling
Spcial Club Brut Champagne Premier Cru 2015,France,Champagne Premier Cru,Marc Hbrart,4.2,191,49.9,2015,sparkling
Slection Champagne N.V.,France,Champagne,Louis Casters,3.7,193,22.95,N.V.,sparkling
Cava Reserva Brut N.V.,Spain,Cava,Llopart,3.7,193,15.95,N.V.,sparkling
La Grande Anne Brut Champagne 2012,France,Champagne,Bollinger,4.6,193,119.0,2012,sparkling
Moxxe Pinot Grigio - Verduzzo 2018,Italy,Valpolicella,Masi,3.7,193,14.99,2018,sparkling
Rserve Prive Blanc de Blancs Brut Champagne Grand Cru N.V.,France,Champagne Grand Cru,Bruno Paillard,4.2,194,65.0,N.V.,sparkling
Extra Brut N.V.,Italy,Trentino-Alto Adige,Arunda,3.7,195,21.5,N.V.,sparkling
Blanc de Blancs Extra Brut N.V.,Italy,Trentino-Alto Adige,Arunda,3.7,196,24.5,N.V.,sparkling
Contessa Maggi Riserva 2007,Italy,Franciacorta,Montenisa,4.2,198,47.0,2007,sparkling
Dolce Sandi Spumante N.V.,Italy,Veneto,Villa Sandi,3.6,198,9.5,N.V.,sparkling
Prosecco Conegliano Valdobbiadene Superiore Brut 2018,Italy,Conegliano-Valdobbiadene Prosecco,Cecilia Beretta,3.8,198,13.01,2018,sparkling
Special Club Brut Champagne Grand Cru 'Bouzy' 2008,France,Champagne Grand Cru 'Bouzy',Paul Bara,4.2,200,58.0,2008,sparkling
This Cuve Prestige N.V.,Italy,Marca Trevigiana,Borgo Molino,3.7,200,10.8,N.V.,sparkling
Blanc de Blancs Extra Brut Champagne N.V.,France,Champagne,Le Brun de Neuville,3.8,201,29.9,N.V.,sparkling
Cava Stars Brut Nature 2015,Spain,Cava,Castillo Perelada,3.7,202,10.6,2015,sparkling
Cuve Eugne Brut Champagne N.V.,France,Champagne,Louis Casters,4.0,202,31.9,N.V.,sparkling
Cuve Josphine Brut Champagne 2008,France,Champagne,Joseph Perrier,4.4,204,88.9,2008,sparkling
Cuve Prestige Millsim Brut Champagne 2012,France,Champagne,J.M. Gobillard & Fils,4.1,205,34.8,2012,sparkling
'Giulio Ferrari' Riserva del Fondatore 2008,Italy,Trento,Ferrari,4.4,205,87.5,2008,sparkling
Esprit de Victoria Brut Ros Champagne N.V.,France,Champagne,Joseph Perrier,3.8,206,44.9,N.V.,sparkling
Cuve Annamaria Clementi (Extra Brut) 2010,Italy,Franciacorta,Ca' del Bosco,4.5,206,88.9,2010,sparkling
Pinot Nero Piemonte Extra Brut Molinera N.V.,Italy,Piemonte,Vite Colte,3.5,207,11.89,N.V.,sparkling
Brut Zero 2012,South Africa,Robertson,Graham Beck,3.8,209,25.5,2012,sparkling
Extra Brut Champagne N.V.,France,Champagne,Gosset,3.8,209,29.5,N.V.,sparkling
Crmant d'Alsace Brut Ros N.V.,France,Crmant d'Alsace,Boeckel,3.8,210,18.5,N.V.,sparkling
Tendresse Brut Ros Champagne N.V.,France,Champagne,Veuve Doussot,4.1,211,44.5,N.V.,sparkling
Blanc de Blancs Brut Champagne N.V.,France,Champagne,Gremillet,3.8,211,35.0,N.V.,sparkling
Dosage Zro Champagne N.V.,France,Champagne,Bruno Paillard,4.2,212,55.0,N.V.,sparkling
Cava Brut Reserva N.V.,Spain,Cava,Torre Oria,3.4,213,9.45,N.V.,sparkling
Brut Mosaic Signature Aged 5 Years N.V.,France,Champagne,Jacquart,4.0,214,35.0,N.V.,sparkling
Blanc de Blancs N.V.,Austria,Niedersterreich,Schloss Gobelsburg,3.9,215,24.32,N.V.,sparkling
Ouvrage Grand Cru Champagne (Elev Sous Lige) N.V.,France,Champagne,Lallier,4.2,216,86.69,N.V.,sparkling
Brut Champagne Premier Cru Slection Mvenpick N.V.,France,Champagne Premier Cru,Frdric Maltrez,3.7,218,28.5,N.V.,sparkling
Pierre Jourdan Blanc de Blancs N.V.,South Africa,Franschhoek,Haute Cabrire,3.7,219,29.5,N.V.,sparkling
Brut N.V.,Portugal,Bairrada,Vadio,3.6,220,16.9,N.V.,sparkling
Testarossa N.V.,Italy,Lombardia,La Versa,3.7,220,15.7,N.V.,sparkling
Cuve Marie-Luise Brut N.V.,Germany,Rheinhessen,Raumland,3.8,220,19.85,N.V.,sparkling
Brut Ros Champagne N.V.,France,Champagne,Tribaut Schloesser,3.8,220,31.95,N.V.,sparkling
Bruto Touriga Nacional N.V.,Portugal,Beiras,Luis Pato,3.6,220,12.0,N.V.,sparkling
Sior Sandro Prosecco N.V.,Italy,Prosecco,V8+,3.7,220,9.9,N.V.,sparkling
Spumante 2012,Italy,Lambrusco di Sorbara,Cantina della Volta,3.8,221,28.7,2012,sparkling
Leonia Brut Millesimato Pomino 2015,Italy,Pomino,Castello Pomino,3.9,221,30.19,2015,sparkling
Prosecco Brut N.V.,Italy,Prosecco,La Jara,3.6,221,12.3,N.V.,sparkling
Dom Ruinart Ros Brut Champagne 2004,France,Champagne,Ruinart,4.6,221,259.0,2004,sparkling
Friss Ros Frizzante N.V.,Spain,La Mancha,Flix Sols,3.8,223,3.9,N.V.,sparkling
Extra Brut N.V.,Austria,Niedersterreich,Weingut Brndlmayer,3.9,223,24.22,N.V.,sparkling
Lightly Sparkling - Sauvignon Blanc 2018,New Zealand,Marlborough,Villa Maria,4.2,223,11.08,2018,sparkling
Blanc de Blancs Extra Brut Champagne Grand Cru N.V.,France,Champagne Grand Cru,Bonnaire,3.9,225,35.9,N.V.,sparkling
Prosecco Frizzante N.V.,Italy,Veneto,Villa Sandi,3.7,226,7.2,N.V.,sparkling
Mthode Cap Classique Brut N.V.,South Africa,Coastal Region,MAN,3.5,227,18.78,N.V.,sparkling
Blanc de Blancs 2014,United Kingdom,Kent,Gusbourne,4.1,227,57.51,2014,sparkling
Cuve Brut Pinot Ros N.V.,Italy,Veneto,Le Contesse,3.6,229,7.77,N.V.,sparkling
Giustino B. Valdobbiadene Prosecco Superiore 2018,Italy,Conegliano-Valdobbiadene Prosecco,Ruggeri,4.1,229,19.99,2018,sparkling
Cava Reserva Brut Milesim 2015,Spain,Cava,Juv & Camps,4.0,232,24.5,2015,sparkling
Moscato d'Asti 2016,Italy,Moscato d'Asti,Ruffino,4.2,232,13.15,2016,sparkling
Cava Original V Brut Nature N.V.,Spain,Cava,Vendrell Olivella,3.8,232,14.9,N.V.,sparkling
Blanc de Blancs Brut Champagne Grand Cru 'Oger' N.V.,France,Champagne Grand Cru 'Oger',Pierre Gimonnet & Fils,4.1,233,42.0,N.V.,sparkling
Brut Ros Champagne N.V.,France,Champagne,J.M. Gobillard & Fils,3.8,234,30.95,N.V.,sparkling
N.P.U Brut Champagne (Nec Plus Ultra) 1999,France,Champagne,Bruno Paillard,4.5,234,184.23,1999,sparkling
Riesling Sekt Brut N.V.,Germany,Rheingau,Bibo Runge,3.9,235,21.0,N.V.,sparkling
Treviso Prosecco Extra Dry N.V.,Italy,Prosecco di Treviso,Borgo Molino,3.6,236,11.9,N.V.,sparkling
Esprit de Victoria Blanc de Blancs Brut Champagne N.V.,France,Champagne,Joseph Perrier,4.0,237,55.85,N.V.,sparkling
Cuve Prestige Crmant de Bourgogne Brut N.V.,France,Crmant de Bourgogne,Domaine de La Grande Cte,3.9,238,14.95,N.V.,sparkling
Ros Extra Dry N.V.,Italy,Veneto,Maschio dei Cavalieri,3.6,242,9.29,N.V.,sparkling
clats de Meulire Extra-Brut Champagne N.V.,France,Champagne,Jeaunaux-Robin,4.0,242,38.5,N.V.,sparkling
Brut Ros N.V.,Italy,Lombardia,Aldo Rainoldi,3.7,244,22.9,N.V.,sparkling
Les Fumes Blanches Sauvignon Blanc Sparkling (Ptillant) 2018,France,Vin de France,Franois Lurton,3.7,246,7.45,2018,sparkling
Franciacorta Satn 2014,Italy,Franciacorta,Bellavista,4.1,246,57.28,2014,sparkling
Ros Sekt Trocken N.V.,Germany,Rheingau,Frst von Metternich,3.5,248,11.49,N.V.,sparkling
Brut Nature Champagne (Philippe Starck) 2012,France,Champagne,Louis Roederer,4.1,249,79.9,2012,sparkling
Jahrgangs Sekt Extra Dry N.V.,Germany,Rheingau,Mumm & Co,3.2,249,7.79,N.V.,sparkling
Welschriesling Brut N.V.,Austria,Niedersterreich,Szigeti,3.5,251,13.2,N.V.,sparkling
Crmant de Luxembourg Brut N.V.,Luxembourg,Crmant de Luxembourg,Domaine Clos des Rochers,3.9,251,28.86,N.V.,sparkling
Cava Reserva Brut Cinta Purpura 2016,Spain,Cava,Juv & Camps,3.8,251,12.95,2016,sparkling
Brut Champagne N.V.,France,Champagne,Comtesse Lafond,4.0,252,39.9,N.V.,sparkling
Extra Dry N.V.,Italy,Salento,Liboll,3.7,253,7.45,N.V.,sparkling
Cuve Rose Brut Champagne N.V.,France,Champagne,Veuve A. Devaux,3.8,253,36.9,N.V.,sparkling
Blanc de Blancs Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Henriet-Bazin,3.9,254,34.95,N.V.,sparkling
Rosato Spumante Brut N.V.,Italy,Veneto,Zonin,3.6,256,8.53,N.V.,sparkling
Tradition Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,France,Champagne Grand Cru 'Le Mesnil-sur-Oger',Jean Pernet,3.7,257,29.9,N.V.,sparkling
Reynal Vinos de Aguja Blanco N.V.,Spain,Peneds,Pinord,3.5,257,4.99,N.V.,sparkling
Collevento 921 Prosecco N.V.,Italy,Prosecco,Antonutti,3.8,258,8.39,N.V.,sparkling
Crmant d'Alsace Ros Brut N.V.,France,Crmant d'Alsace,Bestheim,3.8,259,11.5,N.V.,sparkling
Crmant d'Alsace Blanc de Noirs N.V.,France,Crmant d'Alsace,Dopff au Moulin,3.8,260,16.95,N.V.,sparkling
Grande Rserve Brut Champagne Grand Cru N.V.,France,Champagne Grand Cru,Andr Roger,4.0,263,35.81,N.V.,sparkling
Asolo Prosecco Superiore N.V.,Italy,Asolo Prosecco,Villa Sandi,3.6,263,8.9,N.V.,sparkling
Conde de Haro Brut Ros N.V.,Spain,Cava,Muga,3.7,264,16.47,N.V.,sparkling
Franciacorta Saten Brut 2015,Italy,Franciacorta,Ferghettina,4.0,265,38.7,2015,sparkling
Bianco Secco N.V.,Italy,Emilia-Romagna,Duca del Valentino,3.5,270,7.66,N.V.,sparkling
Femme de Champagne 1996,France,Champagne,Duval-Leroy,4.5,271,239.7,1996,sparkling
Rserve Brut Champagne Grand Cru N.V.,France,Champagne Grand Cru,Autrau de Champillon,4.0,272,29.5,N.V.,sparkling
Cava Brut N.V.,Spain,Cava,Mas Maci,3.5,273,8.45,N.V.,sparkling
Lapiaz Crmant du Jura Brut N.V.,France,Crmant du Jura,Tissot-Maire,3.5,273,12.9,N.V.,sparkling
Col de Mez Valdobbiadene Prosecco N.V.,Italy,Conegliano-Valdobbiadene Prosecco,Soligo,3.6,274,8.5,N.V.,sparkling
Accussi Extra Dry N.V.,Italy,Sicilia,Feudo Arancio,3.6,276,10.9,N.V.,sparkling
Cuve Brut Ros N.V.,Italy,Veneto,Carpen Malvolti,3.8,278,11.9,N.V.,sparkling
Grande Rserve Champagne N.V.,France,Champagne,Louis Casters,3.8,279,22.95,N.V.,sparkling
Crmant de Limoux Brut N.V.,France,Crmant de Limoux,Chteau Martinolles,3.7,279,11.9,N.V.,sparkling
Soave Brut N.V.,Italy,Soave,Riondo,3.6,281,6.75,N.V.,sparkling
Cristal Brut Champagne (Millsim) 2012,France,Champagne,Louis Roederer,4.5,282,205.84,2012,sparkling
61 Franciacorta Brut 1961,Italy,Lombardia,Berlucchi,3.9,282,17.95,1961,sparkling
Demi-Sec Champagne (Cuve Royale) N.V.,France,Champagne,Joseph Perrier,3.9,283,36.5,N.V.,sparkling
Terre de Vertus Champagne Premier Cru 2013,France,Champagne Premier Cru,Larmandier-Bernier,4.2,286,58.39,2013,sparkling
Crmant de Bourgogne Ros Brut N.V.,France,Bourgogne,Caves de Marsigny,3.6,287,14.99,N.V.,sparkling
Dom Ruinart Blanc de Blancs Brut Champagne 2007,France,Champagne,Ruinart,4.5,287,169.0,2007,sparkling
Blanc de Blancs Millsim Brut Champagne Premier Cru N.V.,France,Champagne Premier Cru,Doyard Mah,4.1,287,36.5,N.V.,sparkling
Nocturne City Lights Sec Champagne N.V.,France,Champagne,Taittinger,4.0,288,49.3,N.V.,sparkling
Brut Extrem Champagne N.V.,France,Champagne,Nicolas Feuillatte,3.6,289,35.0,N.V.,sparkling
Soldati Metodo Classico Brut N.V.,Italy,Gavi,La Scolca,3.8,290,28.19,N.V.,sparkling
Millsime Brut Collection Mmoire Champagne Grand Cru 'A' 2008,France,Champagne Grand Cru 'A',Lallier,4.3,290,69.36,2008,sparkling
Rserve 4 Cpages Brut Champagne N.V.,France,Champagne,Robert Barbichon,3.8,291,36.95,N.V.,sparkling
Secret Sparkling Ros N.V.,South Africa,Western Cape,Spier,3.5,293,8.32,N.V.,sparkling
Vendemmia Brut 2012,Italy,Franciacorta,Bellavista,4.1,293,39.0,2012,sparkling
Prosecco Extra Dry N.V.,Italy,Prosecco,Forchir,3.5,294,10.11,N.V.,sparkling
Prosecco N.V.,Italy,Prosecco,Ca' di Alte,3.7,294,9.57,N.V.,sparkling
Amatista Moscato Rosado N.V.,Spain,Valencia,Reymos,3.8,296,4.89,N.V.,sparkling
Primabolla Lambrusco N.V.,Italy,Reggiano,Cantina Puianello,3.5,297,7.06,N.V.,sparkling
Brut Champagne (Cuve Royale) 2008,France,Champagne,Joseph Perrier,4.0,297,46.5,2008,sparkling
